customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST01986,2025-09-30,Tier 3,35-44,Organic,Gold,Skin Care,Yes,5,3,2851.97,0.333,0.237,1.67,3,0,0,0,353,17,96,6,2,4,9,1,1,0,train
CUST01987,2025-09-30,Tier 1,25-34,Influencer,None,Skin Care,No,127,1,299.78,0.0,0.47,5.0,1,0,0,0,128,4,10,2,0,1,0,0,27,1,validation
CUST01988,2025-09-30,Tier 2,25-34,Referral,None,Skin Care,Yes,52,1,824.71,0.0,0.24,5.0,1,0,0,0,164,2,6,0,0,0,0,0,3,0,train
CUST01989,2025-09-30,Tier 1,18-24,Google Search,Silver,Hair Care,No,70,1,402.97,0.0,0.27,5.0,1,0,0,0,460,0,0,0,0,0,0,0,10,1,validation
CUST01990,2025-09-30,Tier 2,18-24,Influencer,Silver,Skin Care,Yes,59,4,3877.77,0.0,0.225,4.5,3,0,0,0,231,11,29,3,3,2,4,1,7,1,test
CUST01991,2025-09-30,Tier 2,25-34,Organic,Silver,Skin Care,No,65,2,1375.81,0.5,0.14,3.5,1,1,1.0,19.4,480,8,31,2,1,1,0,0,13,1,train
CUST01992,2025-09-30,Tier 2,25-34,Marketplace,None,Makeup,Yes,50,1,1412.07,0.0,0.38,4.0,1,0,0,0,111,7,39,1,2,1,3,1,16,0,train
CUST01993,2025-09-30,Tier 3,35-44,Instagram,None,Baby Care,No,23,4,2199.04,0.0,0.365,4.0,4,1,1.0,1.8,381,0,0,0,0,0,0,0,7,0,train
CUST01994,2025-09-30,Tier 3,18-24,Google Search,None,Wellness,Yes,83,1,716.99,0.0,0.25,5.0,1,0,0,0,628,0,0,0,0,0,0,0,11,0,validation
CUST01995,2025-09-30,Tier 1,45+,Marketplace,None,Skin Care,No,144,1,680.4,0.0,0.28,5.0,1,0,0,0,570,2,9,0,0,0,0,0,24,1,train
CUST01996,2025-09-30,Tier 2,25-34,Google Search,Gold,Fragrance,Yes,206,0,0,0,0,3.5,0,0,0,0,429,2,6,0,0,0,2,1,51,0,train
CUST01997,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,23,1,914.23,0.0,0.38,2.0,1,0,0,0,246,9,46,4,0,1,6,2,4,0,train
CUST01998,2025-09-30,Tier 3,25-34,Instagram,Gold,Wellness,Yes,6,3,2894.07,0.0,0.13,3.67,2,1,1.0,27.8,451,13,49,3,2,1,4,0,0,0,train
CUST01999,2025-09-30,Tier 3,18-24,Influencer,Gold,Baby Care,Yes,70,2,762.25,0.0,0.34,4.0,1,0,0,0,228,4,11,0,0,0,2,1,14,1,test
CUST02000,2025-09-30,Tier 2,18-24,Google Search,Gold,Hair Care,Yes,96,1,659.61,0.0,0.23,2.0,1,0,0,0,634,11,58,5,2,3,5,0,18,1,train
CUST02001,2025-09-30,Tier 2,18-24,Influencer,Silver,Makeup,Yes,5,1,519.52,0.0,0.23,1.0,1,0,0,0,147,12,58,2,3,1,3,1,2,0,train
CUST02002,2025-09-30,Tier 3,25-34,Marketplace,None,Baby Care,Yes,27,2,1975.52,0.0,0.35,4.0,1,0,0,0,471,7,25,2,0,0,5,2,0,0,train
CUST02003,2025-09-30,Tier 3,18-24,Google Search,None,Skin Care,No,169,1,225.92,0.0,0.51,4.0,1,0,0,0,465,3,8,1,0,0,0,0,30,1,validation
CUST02004,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,Yes,1,1,1164.15,0.0,0.14,4.0,1,0,0,0,41,6,26,3,1,1,3,1,6,0,validation
CUST02005,2025-09-30,Tier 2,25-34,Referral,None,Skin Care,Yes,7,2,660.44,0.0,0.235,3.5,2,0,0,0,321,6,28,3,2,1,4,2,0,0,train
CUST02006,2025-09-30,Tier 1,25-34,Influencer,None,Fragrance,Yes,99,1,1872.67,0.0,0.23,4.0,1,0,0,0,408,2,9,0,0,0,0,0,12,0,train
CUST02007,2025-09-30,Tier 2,45+,Organic,Platinum,Skin Care,Yes,152,2,1436.89,0.0,0.125,2.0,2,0,0,0,604,5,15,1,1,1,2,1,33,1,train
CUST02008,2025-09-30,Tier 1,25-34,Influencer,None,Fragrance,No,228,0,0,0,0,3.5,0,0,0,0,558,3,10,2,0,1,0,0,39,1,train
CUST02009,2025-09-30,Tier 3,35-44,Google Search,Gold,Skin Care,No,31,2,2246.02,0.5,0.32,5.0,2,1,0.0,15.5,558,1,4,1,0,0,0,0,0,0,train
CUST02010,2025-09-30,Tier 1,45+,Referral,None,Skin Care,Yes,97,2,3814.95,0.0,0.185,3.5,2,0,0,0,519,6,19,2,2,1,7,3,24,0,validation
CUST02011,2025-09-30,Tier 1,35-44,Google Search,None,Makeup,No,130,1,1055.41,0.0,0.26,4.0,1,0,0,0,312,2,10,1,1,0,0,0,27,1,train
CUST02012,2025-09-30,Tier 1,18-24,Google Search,Silver,Makeup,No,4,1,397.31,0.0,0.37,5.0,1,1,0.0,17.4,86,7,26,1,1,0,0,0,2,0,validation
CUST02013,2025-09-30,Tier 3,25-34,Marketplace,Silver,Skin Care,Yes,19,1,496.68,0.0,0.23,5.0,1,0,0,0,71,7,34,3,0,1,3,1,18,0,train
CUST02014,2025-09-30,Tier 3,18-24,Google Search,None,Baby Care,No,39,1,585.15,0.0,0.33,3.0,1,0,0,0,292,0,0,0,0,0,0,0,4,0,train
CUST02015,2025-09-30,Tier 2,25-34,Google Search,None,Wellness,No,212,0,0,0,0,3.5,0,0,0,0,444,4,13,1,0,0,0,0,47,1,validation
CUST02016,2025-09-30,Tier 3,25-34,Instagram,None,Wellness,Yes,15,1,359.18,0.0,0.07,5.0,1,0,0,0,19,17,69,1,3,0,3,1,4,0,train
CUST02017,2025-09-30,Tier 1,35-44,Instagram,Gold,Skin Care,Yes,77,1,260.56,0.0,0.4,5.0,1,0,0,0,350,12,36,4,1,1,5,2,20,1,train
CUST02018,2025-09-30,Tier 1,18-24,Google Search,None,Skin Care,Yes,46,1,873.21,0.0,0.36,4.0,1,1,1.0,30.6,64,17,70,1,3,0,4,1,13,1,train
CUST02019,2025-09-30,Tier 1,18-24,Marketplace,None,Skin Care,No,55,3,1976.35,0.333,0.173,3.33,2,1,1.0,10.7,476,7,39,1,1,0,0,0,14,0,train
CUST02020,2025-09-30,Tier 2,35-44,Marketplace,None,Baby Care,Yes,30,1,1155.61,0.0,0.19,2.0,1,0,0,0,580,8,36,1,1,1,6,0,8,1,train
CUST02021,2025-09-30,Tier 1,25-34,Google Search,Gold,Hair Care,No,9,4,3437.71,0.25,0.292,2.75,2,1,1.0,34.2,52,12,36,1,1,0,0,0,0,0,train
CUST02022,2025-09-30,Tier 1,25-34,Instagram,None,Makeup,No,44,1,329.75,0.0,0.44,4.0,1,1,1.0,33.6,48,1,4,0,0,0,0,0,4,0,test
CUST02023,2025-09-30,Tier 1,45+,Influencer,None,Skin Care,Yes,44,1,888.97,0.0,0.3,5.0,1,0,0,0,70,7,32,3,1,1,9,0,10,1,train
CUST02024,2025-09-30,Tier 1,25-34,Referral,Silver,Baby Care,Yes,1,5,2985.73,0.0,0.186,3.6,3,0,0,0,630,17,72,8,1,2,8,3,6,0,train
CUST02025,2025-09-30,Tier 2,25-34,Influencer,None,Makeup,Yes,44,3,2973.5,0.0,0.217,4.0,2,0,0,0,417,3,15,0,1,0,2,1,1,0,validation
CUST02026,2025-09-30,Tier 2,35-44,Referral,None,Hair Care,Yes,34,3,3035.74,0.0,0.267,4.0,1,0,0,0,477,2,5,0,0,0,3,1,3,0,train
CUST02027,2025-09-30,Tier 2,18-24,Referral,None,Fragrance,Yes,12,2,2518.34,0.0,0.255,4.5,2,0,0,0,237,7,39,4,0,2,3,1,0,0,train
CUST02028,2025-09-30,Tier 1,25-34,Marketplace,Gold,Skin Care,No,127,1,701.75,0.0,0.07,4.0,1,0,0,0,309,3,8,1,0,1,0,0,25,1,train
CUST02029,2025-09-30,Tier 1,25-34,Referral,Silver,Skin Care,Yes,80,2,1154.39,0.0,0.255,3.0,2,1,0.0,16.7,301,0,0,0,0,0,5,2,9,0,train
CUST02030,2025-09-30,Tier 1,35-44,Google Search,Gold,Baby Care,Yes,7,3,1750.15,0.0,0.333,4.67,2,0,0,0,349,18,99,1,4,1,7,2,0,0,train
CUST02031,2025-09-30,Tier 1,25-34,Organic,None,Hair Care,Yes,167,2,734.56,0.0,0.39,1.0,2,0,0,0,221,2,8,0,1,0,3,0,35,1,train
CUST02032,2025-09-30,Tier 3,35-44,Google Search,None,Hair Care,Yes,342,0,0,0,0,3.5,0,0,0,0,481,2,11,0,1,0,0,0,60,1,train
CUST02033,2025-09-30,Tier 1,18-24,Marketplace,Gold,Hair Care,Yes,112,1,450.77,0.0,0.22,5.0,1,0,0,0,634,9,32,4,0,1,3,1,25,0,train
CUST02034,2025-09-30,Tier 1,18-24,Instagram,None,Hair Care,Yes,13,1,568.26,0.0,0.3,4.0,1,0,0,0,256,9,24,3,2,1,4,0,4,0,train
CUST02035,2025-09-30,Tier 2,18-24,Google Search,Gold,Wellness,Yes,93,3,2201.39,0.0,0.22,2.33,2,0,0,0,264,0,0,0,0,0,6,1,23,1,test
CUST02036,2025-09-30,Tier 3,35-44,Marketplace,None,Hair Care,No,38,2,1639.42,0.0,0.275,3.0,2,0,0,0,557,6,28,2,0,1,0,0,5,0,test
CUST02037,2025-09-30,Tier 1,25-34,Instagram,Gold,Makeup,Yes,1,1,405.47,1.0,0.19,3.0,1,1,1.0,9.3,300,3,11,0,1,0,4,1,2,1,train
CUST02038,2025-09-30,Tier 2,25-34,Organic,Platinum,Wellness,Yes,262,0,0,0,0,3.5,0,0,0,0,631,3,9,1,0,1,3,1,57,1,train
CUST02039,2025-09-30,Tier 3,35-44,Instagram,None,Skin Care,Yes,160,2,1167.28,0.0,0.38,4.5,2,0,0,0,388,0,0,0,0,0,5,0,18,1,train
CUST02040,2025-09-30,Tier 1,35-44,Marketplace,None,Wellness,Yes,1,1,686.12,0.0,0.28,3.0,1,0,0,0,20,14,41,2,4,0,4,2,11,0,train
CUST02041,2025-09-30,Tier 1,25-34,Google Search,Silver,Wellness,Yes,15,2,3415.75,0.5,0.21,3.0,2,1,1.0,31.5,309,7,38,2,1,1,3,1,14,0,train
CUST02042,2025-09-30,Tier 2,45+,Marketplace,None,Baby Care,Yes,68,4,2102.49,0.0,0.35,4.0,3,1,1.0,27.6,154,6,27,3,0,1,2,1,0,0,train
CUST02043,2025-09-30,Tier 2,18-24,Instagram,None,Skin Care,Yes,10,1,429.28,0.0,0.42,5.0,1,0,0,0,49,6,17,3,0,1,3,1,8,0,validation
CUST02044,2025-09-30,Tier 2,25-34,Organic,None,Makeup,No,0,2,2285.22,0.0,0.285,4.0,2,0,0,0,566,14,56,6,1,2,0,0,0,0,train
CUST02045,2025-09-30,Tier 1,18-24,Influencer,None,Hair Care,Yes,92,1,626.4,0.0,0.48,2.0,1,0,0,0,288,5,16,2,0,1,6,3,31,1,train
CUST02046,2025-09-30,Tier 3,18-24,Organic,Platinum,Skin Care,Yes,282,0,0,0,0,3.5,0,0,0,0,608,6,25,1,1,0,6,2,52,1,train
CUST02047,2025-09-30,Tier 2,45+,Referral,None,Wellness,No,61,5,4826.18,0.0,0.224,4.0,2,0,0,0,484,1,5,0,0,0,0,0,16,0,train
CUST02048,2025-09-30,Tier 2,45+,Instagram,Silver,Skin Care,Yes,187,0,0,0,0,3.5,0,0,0,0,227,0,0,0,0,0,1,0,26,1,train
CUST02049,2025-09-30,Tier 2,18-24,Google Search,Silver,Skin Care,Yes,81,3,2043.23,0.0,0.233,4.33,2,0,0,0,318,6,23,1,0,0,4,1,21,0,train
CUST02050,2025-09-30,Tier 2,25-34,Organic,None,Makeup,Yes,15,2,985.3,0.0,0.425,4.0,1,1,0.0,16.0,131,4,15,2,0,1,6,2,0,0,train
CUST02051,2025-09-30,Tier 2,35-44,Instagram,Gold,Skin Care,Yes,85,2,2426.54,0.0,0.18,4.0,1,1,0.0,1.0,636,0,0,0,0,0,0,0,23,1,train
CUST02052,2025-09-30,Tier 3,35-44,Influencer,Silver,Skin Care,Yes,55,2,2935.75,0.0,0.125,3.5,1,0,0,0,225,2,10,1,0,1,0,0,12,0,train
CUST02053,2025-09-30,Tier 3,45+,Marketplace,None,Hair Care,No,61,2,1075.67,0.0,0.375,3.5,2,0,0,0,103,0,0,0,0,0,0,0,0,0,train
CUST02054,2025-09-30,Tier 3,25-34,Referral,None,Makeup,No,29,1,818.75,0.0,0.33,4.0,1,0,0,0,559,9,23,1,2,0,0,0,5,0,train
CUST02055,2025-09-30,Tier 1,18-24,Organic,None,Skin Care,Yes,73,4,2614.46,0.0,0.212,4.0,3,0,0,0,426,1,6,0,0,0,0,0,13,0,train
CUST02056,2025-09-30,Tier 2,18-24,Marketplace,Gold,Fragrance,Yes,195,0,0,0,0,3.5,0,0,0,0,535,2,6,0,1,0,6,1,35,1,validation
CUST02057,2025-09-30,Tier 1,25-34,Marketplace,None,Hair Care,Yes,3,1,1572.37,0.0,0.25,5.0,1,0,0,0,291,10,32,1,3,0,3,0,0,0,train
CUST02058,2025-09-30,Tier 2,45+,Google Search,None,Skin Care,Yes,12,1,1013.35,0.0,0.31,5.0,1,0,0,0,33,0,0,0,0,0,3,1,0,0,train
CUST02059,2025-09-30,Tier 2,18-24,Referral,None,Wellness,Yes,53,3,2449.99,0.0,0.313,2.67,3,1,1.0,10.1,135,2,8,0,0,0,3,1,7,0,validation
CUST02060,2025-09-30,Tier 1,45+,Google Search,None,Makeup,Yes,23,2,1331.01,0.5,0.235,3.5,2,2,0.5,22.2,79,4,13,2,1,1,3,0,6,1,test
CUST02061,2025-09-30,Tier 3,25-34,Marketplace,Platinum,Wellness,Yes,102,4,2511.93,0.0,0.168,4.25,3,0,0,0,325,7,34,2,2,1,2,1,13,0,train
CUST02062,2025-09-30,Tier 3,25-34,Instagram,Silver,Skin Care,No,161,1,1113.22,0.0,0.24,4.0,1,0,0,0,363,0,0,0,0,0,0,0,22,1,train
CUST02063,2025-09-30,Tier 2,18-24,Referral,None,Skin Care,Yes,38,4,1973.49,0.25,0.28,5.0,3,1,1.0,25.2,516,7,34,1,1,1,3,1,19,0,train
CUST02064,2025-09-30,Tier 1,35-44,Google Search,None,Wellness,Yes,69,3,2866.45,0.333,0.307,4.67,3,1,1.0,33.1,178,2,6,0,0,0,6,0,0,1,train
CUST02065,2025-09-30,Tier 1,45+,Referral,None,Skin Care,Yes,172,1,556.57,0.0,0.34,4.0,1,0,0,0,536,1,4,0,0,0,2,0,37,1,test
CUST02066,2025-09-30,Tier 1,35-44,Instagram,None,Hair Care,Yes,48,1,656.93,0.0,0.39,5.0,1,1,1.0,35.3,95,9,38,1,2,0,8,2,5,0,train
CUST02067,2025-09-30,Tier 2,18-24,Marketplace,Gold,Skin Care,Yes,55,3,5011.96,0.0,0.177,5.0,2,1,1.0,28.1,372,5,25,1,1,1,4,0,9,0,validation
CUST02068,2025-09-30,Tier 3,35-44,Organic,Gold,Makeup,Yes,7,2,1629.56,0.0,0.28,3.5,2,0,0,0,114,11,33,4,2,2,8,4,0,0,train
CUST02069,2025-09-30,Tier 1,35-44,Influencer,None,Hair Care,Yes,315,0,0,0,0,3.5,0,0,0,0,333,2,9,0,0,0,0,0,57,1,test
CUST02070,2025-09-30,Tier 3,25-34,Organic,None,Skin Care,Yes,80,1,557.51,0.0,0.32,3.0,1,1,1.0,15.3,91,11,58,4,3,1,10,2,32,1,train
CUST02071,2025-09-30,Tier 2,25-34,Organic,Gold,Baby Care,Yes,17,1,887.16,0.0,0.5,5.0,1,0,0,0,17,12,37,4,1,1,2,0,0,0,train
CUST02072,2025-09-30,Tier 1,18-24,Google Search,None,Hair Care,Yes,35,7,4340.19,0.0,0.42,3.43,4,0,0,0,526,4,15,1,1,1,0,0,1,1,test
CUST02073,2025-09-30,Tier 2,25-34,Influencer,None,Hair Care,No,34,1,462.53,0.0,0.24,2.0,1,0,0,0,135,0,0,0,0,0,0,0,3,1,train
CUST02074,2025-09-30,Tier 2,35-44,Instagram,Silver,Hair Care,Yes,36,1,1003.93,0.0,0.46,4.0,1,0,0,0,40,7,41,1,1,1,3,1,0,0,train
CUST02075,2025-09-30,Tier 3,35-44,Google Search,None,Wellness,Yes,271,0,0,0,0,3.5,0,0,0,0,593,0,0,0,0,0,0,0,59,1,validation
CUST02076,2025-09-30,Tier 1,35-44,Instagram,None,Hair Care,Yes,213,0,0,0,0,3.5,0,0,0,0,443,1,4,0,0,0,2,1,35,1,train
CUST02077,2025-09-30,Tier 1,25-34,Organic,Silver,Wellness,Yes,78,2,869.81,0.0,0.345,4.5,2,0,0,0,522,3,15,1,1,0,1,0,27,1,test
CUST02078,2025-09-30,Tier 1,35-44,Marketplace,Gold,Makeup,Yes,29,4,1815.21,0.0,0.338,4.75,3,0,0,0,506,3,11,1,1,1,5,2,12,0,train
CUST02079,2025-09-30,Tier 2,45+,Marketplace,None,Baby Care,Yes,19,4,1749.94,0.25,0.365,4.0,3,1,1.0,41.3,466,1,5,0,0,0,2,0,6,0,validation
CUST02080,2025-09-30,Tier 1,45+,Organic,None,Makeup,Yes,178,1,498.21,1.0,0.3,2.0,1,0,0,0,339,1,6,0,0,0,4,2,37,1,train
CUST02081,2025-09-30,Tier 3,25-34,Referral,Gold,Makeup,Yes,166,2,1498.69,0.0,0.375,4.5,2,0,0,0,550,3,10,1,0,0,4,1,45,1,train
CUST02082,2025-09-30,Tier 2,35-44,Google Search,None,Fragrance,No,124,1,701.0,0.0,0.28,3.0,1,0,0,0,268,1,3,0,0,0,0,0,39,1,train
CUST02083,2025-09-30,Tier 2,18-24,Influencer,None,Skin Care,Yes,28,2,1606.4,0.0,0.315,4.0,2,0,0,0,153,4,23,2,1,1,0,0,19,0,train
CUST02084,2025-09-30,Tier 1,25-34,Organic,None,Baby Care,Yes,165,1,481.85,0.0,0.32,4.0,1,0,0,0,200,2,6,0,0,0,3,1,41,1,train
CUST02085,2025-09-30,Tier 1,25-34,Marketplace,None,Hair Care,Yes,3,1,682.7,0.0,0.28,2.0,1,0,0,0,44,1,4,0,0,0,0,0,0,1,train
CUST02086,2025-09-30,Tier 2,25-34,Organic,Silver,Hair Care,Yes,40,2,1886.35,0.0,0.275,4.5,2,0,0,0,81,8,38,3,1,1,7,3,1,0,train
CUST02087,2025-09-30,Tier 2,25-34,Marketplace,Silver,Hair Care,No,14,1,479.82,0.0,0.37,3.0,1,0,0,0,44,3,9,1,0,0,0,0,0,0,train
CUST02088,2025-09-30,Tier 1,18-24,Instagram,None,Hair Care,Yes,41,2,1254.96,0.0,0.235,4.5,2,1,1.0,36.3,218,1,3,0,0,0,1,0,11,1,test
CUST02089,2025-09-30,Tier 3,18-24,Marketplace,None,Fragrance,Yes,20,1,542.75,0.0,0.23,3.0,1,0,0,0,21,1,4,0,0,0,0,0,8,0,train
CUST02090,2025-09-30,Tier 3,35-44,Instagram,Silver,Fragrance,Yes,80,1,483.82,1.0,0.2,2.0,1,1,1.0,46.5,242,1,3,0,0,0,0,0,6,1,train
CUST02091,2025-09-30,Tier 1,18-24,Referral,None,Hair Care,Yes,19,1,872.98,0.0,0.43,4.0,1,0,0,0,28,10,44,2,0,1,7,1,4,0,validation
CUST02092,2025-09-30,Tier 2,25-34,Marketplace,Gold,Makeup,No,174,1,776.3,0.0,0.46,5.0,1,0,0,0,409,2,9,0,0,0,0,0,31,1,validation
CUST02093,2025-09-30,Tier 2,25-34,Marketplace,Gold,Makeup,No,11,2,1202.49,0.0,0.335,4.5,2,0,0,0,208,8,48,1,1,0,0,0,0,0,train
CUST02094,2025-09-30,Tier 2,25-34,Organic,Gold,Baby Care,Yes,96,2,1171.49,0.0,0.07,3.5,2,0,0,0,140,1,4,0,0,0,1,0,33,1,train
CUST02095,2025-09-30,Tier 3,25-34,Google Search,Silver,Baby Care,Yes,163,1,812.55,0.0,0.27,5.0,1,0,0,0,313,0,0,0,0,0,5,1,29,0,train
CUST02096,2025-09-30,Tier 1,25-34,Influencer,None,Skin Care,Yes,5,2,1424.87,0.0,0.265,4.0,1,0,0,0,352,9,43,2,1,1,2,0,0,1,validation
CUST02097,2025-09-30,Tier 3,35-44,Influencer,Silver,Fragrance,Yes,59,1,286.55,0.0,0.33,2.0,1,0,0,0,534,5,22,2,1,1,2,0,3,0,train
CUST02098,2025-09-30,Tier 2,35-44,Marketplace,Silver,Baby Care,No,223,0,0,0,0,3.5,0,0,0,0,236,8,30,1,2,1,0,0,32,1,validation
CUST02099,2025-09-30,Tier 3,25-34,Organic,Silver,Hair Care,Yes,107,1,1106.31,0.0,0.47,5.0,1,0,0,0,493,2,5,1,1,0,2,1,25,1,train
CUST02100,2025-09-30,Tier 3,45+,Organic,None,Fragrance,No,23,1,407.63,0.0,0.23,5.0,1,0,0,0,613,13,68,5,1,1,0,0,17,0,train
CUST02101,2025-09-30,Tier 2,25-34,Referral,None,Skin Care,No,18,5,3983.49,0.0,0.404,4.8,3,1,1.0,13.9,312,6,17,0,1,0,0,0,0,1,train
CUST02102,2025-09-30,Tier 1,35-44,Referral,Platinum,Makeup,Yes,17,2,1151.43,0.0,0.39,4.5,2,0,0,0,488,19,102,3,1,1,5,1,10,0,train
CUST02103,2025-09-30,Tier 2,45+,Marketplace,Platinum,Skin Care,Yes,44,2,1052.31,0.0,0.4,4.0,2,1,0.0,16.5,261,0,0,0,0,0,0,0,0,1,test
CUST02104,2025-09-30,Tier 2,25-34,Referral,Silver,Makeup,No,4,1,679.74,0.0,0.49,4.0,1,0,0,0,75,7,25,0,1,0,0,0,0,0,train
CUST02105,2025-09-30,Tier 1,35-44,Marketplace,None,Baby Care,Yes,15,4,2058.2,0.25,0.1,3.0,3,0,0,0,156,1,5,0,0,0,0,0,0,0,train
CUST02106,2025-09-30,Tier 2,25-34,Google Search,Gold,Fragrance,Yes,46,2,1477.23,0.5,0.275,3.0,2,1,1.0,37.7,521,7,26,3,1,2,2,1,14,0,train
CUST02107,2025-09-30,Tier 1,35-44,Organic,None,Skin Care,Yes,90,2,1460.48,0.0,0.25,5.0,1,0,0,0,345,8,46,1,0,0,7,1,30,1,train
CUST02108,2025-09-30,Tier 2,18-24,Referral,None,Wellness,No,9,3,2025.15,0.333,0.243,5.0,2,2,1.0,21.0,63,11,31,3,2,1,0,0,3,0,train
CUST02109,2025-09-30,Tier 2,45+,Instagram,None,Wellness,Yes,21,2,2251.49,0.0,0.325,4.0,2,0,0,0,391,7,25,2,2,1,6,3,7,0,train
CUST02110,2025-09-30,Tier 3,25-34,Instagram,Gold,Hair Care,Yes,26,2,1374.82,0.0,0.205,2.0,2,0,0,0,39,1,5,0,0,0,1,0,13,0,train
CUST02111,2025-09-30,Tier 1,45+,Influencer,Silver,Wellness,Yes,184,0,0,0,0,3.5,0,0,0,0,193,0,0,0,0,0,1,0,34,1,train
CUST02112,2025-09-30,Tier 2,18-24,Instagram,Silver,Baby Care,No,335,0,0,0,0,3.5,0,0,0,0,507,0,0,0,0,0,0,0,60,1,train
CUST02113,2025-09-30,Tier 2,35-44,Marketplace,None,Hair Care,Yes,194,0,0,0,0,3.5,0,0,0,0,412,1,5,0,0,0,1,0,37,1,test
CUST02114,2025-09-30,Tier 1,18-24,Marketplace,None,Makeup,Yes,111,1,252.74,0.0,0.25,4.0,1,0,0,0,225,8,48,2,2,1,0,0,22,1,train
CUST02115,2025-09-30,Tier 3,18-24,Organic,None,Hair Care,No,277,0,0,0,0,3.5,0,0,0,0,324,0,0,0,0,0,0,0,50,0,train
CUST02116,2025-09-30,Tier 2,35-44,Organic,Silver,Hair Care,Yes,151,1,656.01,0.0,0.25,1.0,1,0,0,0,273,1,5,0,0,0,4,0,28,1,train
CUST02117,2025-09-30,Tier 1,35-44,Instagram,None,Fragrance,Yes,92,1,1497.9,0.0,0.22,3.0,1,0,0,0,369,6,30,3,1,1,7,2,18,0,test
CUST02118,2025-09-30,Tier 3,35-44,Organic,Silver,Skin Care,No,93,1,1687.7,0.0,0.45,5.0,1,0,0,0,573,5,23,2,1,1,0,0,19,1,train
CUST02119,2025-09-30,Tier 2,25-34,Referral,None,Makeup,Yes,44,3,2881.38,0.0,0.273,4.0,3,1,1.0,73.8,454,8,47,4,2,1,8,0,0,0,validation
CUST02120,2025-09-30,Tier 2,25-34,Marketplace,None,Hair Care,Yes,41,4,2688.43,0.0,0.228,4.25,3,0,0,0,553,1,4,1,0,0,4,0,1,0,train
CUST02121,2025-09-30,Tier 1,35-44,Instagram,Silver,Skin Care,Yes,23,1,467.21,0.0,0.33,4.0,1,0,0,0,35,6,15,2,1,1,1,0,1,0,train
CUST02122,2025-09-30,Tier 1,25-34,Referral,None,Skin Care,No,244,0,0,0,0,3.5,0,0,0,0,541,0,0,0,0,0,0,0,45,0,train
CUST02123,2025-09-30,Tier 1,25-34,Influencer,None,Hair Care,Yes,108,1,448.88,0.0,0.17,5.0,1,0,0,0,427,0,0,0,0,0,3,1,17,0,validation
CUST02124,2025-09-30,Tier 2,18-24,Instagram,Silver,Baby Care,Yes,40,2,995.22,0.0,0.435,4.0,2,0,0,0,77,15,39,2,3,1,10,4,6,0,train
CUST02125,2025-09-30,Tier 2,25-34,Instagram,Gold,Fragrance,Yes,140,1,321.85,0.0,0.47,3.0,1,0,0,0,222,13,45,1,3,1,10,5,30,1,train
CUST02126,2025-09-30,Tier 2,18-24,Instagram,None,Skin Care,Yes,206,0,0,0,0,3.5,0,0,0,0,369,1,4,0,0,0,0,0,44,1,train
CUST02127,2025-09-30,Tier 1,45+,Google Search,Gold,Skin Care,Yes,210,0,0,0,0,3.5,0,0,0,0,295,3,10,0,1,0,2,1,38,1,train
CUST02128,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,Yes,41,1,1406.44,0.0,0.11,5.0,1,0,0,0,147,11,58,3,1,1,4,0,3,1,train
CUST02129,2025-09-30,Tier 1,18-24,Instagram,None,Wellness,No,90,1,787.79,0.0,0.18,4.0,1,0,0,0,107,2,6,1,0,0,0,0,18,1,train
CUST02130,2025-09-30,Tier 2,25-34,Instagram,Silver,Baby Care,No,84,2,1106.1,0.0,0.335,4.0,2,1,1.0,28.1,257,4,22,1,0,1,0,0,9,1,train
CUST02131,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,No,93,3,1836.28,0.0,0.337,4.0,2,0,0,0,424,2,9,0,1,0,0,0,29,0,validation
CUST02132,2025-09-30,Tier 3,25-34,Google Search,None,Skin Care,Yes,0,1,585.94,0.0,0.53,3.0,1,0,0,0,26,1,5,0,0,0,1,0,5,0,validation
CUST02133,2025-09-30,Tier 1,25-34,Google Search,None,Hair Care,Yes,33,4,3704.23,0.0,0.175,4.25,3,0,0,0,185,11,53,3,3,0,7,1,8,0,train
CUST02134,2025-09-30,Tier 2,25-34,Marketplace,Silver,Fragrance,Yes,192,0,0,0,0,3.5,0,0,0,0,385,1,4,0,0,0,0,0,44,0,train
CUST02135,2025-09-30,Tier 1,35-44,Organic,None,Makeup,No,66,1,1006.67,0.0,0.46,4.0,1,1,0.0,18.9,155,2,10,0,0,0,0,0,13,1,validation
CUST02136,2025-09-30,Tier 2,25-34,Google Search,None,Makeup,Yes,84,1,1483.04,0.0,0.31,4.0,1,0,0,0,571,4,11,1,1,1,0,0,9,1,train
