order_id,customer_id,order_date,category,quantity,gross_amount,discount_pct,delivery_days,returned,rating
ORD007334,CUST02154,2024-07-12,Hair Care,1,505.55,0.19,4,0,5
ORD007347,CUST02154,2024-07-28,Hair Care,4,1410.42,0.35,6,0,5
ORD007336,CUST02154,2024-09-06,Skin Care,1,614.27,0.1,1,0,4
ORD007344,CUST02154,2024-10-29,Skin Care,1,575.91,0.14,4,0,4
ORD007338,CUST02154,2024-11-28,Hair Care,1,360.8,0.35,6,0,5
ORD007340,CUST02154,2024-12-07,Skin Care,1,456.44,0.27,5,0,4
ORD007342,CUST02154,2025-01-24,Skin Care,1,766.79,0.03,2,0,4
ORD007337,CUST02154,2025-02-20,Skin Care,1,643.12,0.14,3,0,5
ORD007345,CUST02154,2025-03-11,Baby Care,1,368.84,0.31,4,1,5
ORD007339,CUST02154,2025-04-13,Wellness,1,659.44,0.09,4,0,4
ORD007348,CUST02154,2025-05-13,Makeup,3,2245.88,0.07,7,0,4
ORD007346,CUST02154,2025-05-20,Skin Care,1,421.93,0.2,5,0,
ORD007341,CUST02154,2025-06-16,Skin Care,1,612.32,0.13,3,0,4
ORD009780,CUST02154,2025-10-11,Makeup,1,630.37,0.21,1,0,4
ORD007350,CUST02155,2025-03-17,Baby Care,3,846.73,0.49,6,0,4
ORD007351,CUST02156,2025-02-28,Wellness,3,1705.47,0.19,1,0,4
ORD007352,CUST02157,2025-08-13,Skin Care,2,736.31,0.35,4,0,5
ORD007360,CUST02158,2024-06-17,Hair Care,3,1207.9,0.26,3,0,1
ORD007355,CUST02158,2024-10-10,Baby Care,1,498.56,0.2,3,1,5
ORD007358,CUST02158,2024-11-23,Skin Care,1,591.84,0.18,5,0,3
ORD007353,CUST02158,2024-12-31,Fragrance,1,590.82,0.41,6,0,5
ORD007359,CUST02158,2025-01-19,Skin Care,1,474.95,0.28,6,0,2
ORD007356,CUST02158,2025-05-25,Hair Care,2,469.17,0.55,4,0,5
ORD007357,CUST02158,2025-06-11,Baby Care,1,317.39,0.29,4,0,4
ORD007354,CUST02158,2025-06-21,Makeup,1,642.64,0.3,6,0,2
ORD007361,CUST02159,2025-05-26,Skin Care,1,415.57,0.45,2,0,4
ORD007362,CUST02159,2025-09-20,Wellness,2,1037.89,0.34,4,0,4
ORD007363,CUST02159,2025-09-21,Skin Care,1,178.54,0.61,2,0,4
ORD009781,CUST02159,2025-10-24,Wellness,1,425.31,0.25,7,0,5
ORD007364,CUST02160,2025-02-05,Skin Care,1,519.6,0.18,8,0,5
ORD007365,CUST02160,2025-09-27,Skin Care,1,579.07,0.25,2,0,4
ORD009783,CUST02160,2025-10-08,Baby Care,1,298.13,0.2,6,1,5
ORD009784,CUST02160,2025-11-01,Fragrance,1,978.79,0.02,4,0,5
ORD009782,CUST02160,2025-11-04,Wellness,1,631.06,0.07,5,0,3
ORD007368,CUST02161,2024-11-09,Skin Care,3,1494.99,0.24,3,0,3
ORD007366,CUST02161,2025-03-30,Hair Care,1,437.27,0.41,4,0,3
ORD007367,CUST02161,2025-04-30,Skin Care,1,470.02,0.46,4,0,4
ORD007373,CUST02162,2025-06-12,Skin Care,1,439.85,0.36,4,0,5
ORD007370,CUST02162,2025-06-20,Skin Care,1,538.32,0.12,4,0,5
ORD007374,CUST02162,2025-08-03,Makeup,1,479.13,0.27,4,0,3
ORD007369,CUST02162,2025-08-15,Skin Care,2,723.14,0.43,1,0,4
ORD007371,CUST02162,2025-09-14,Skin Care,1,358.39,0.46,5,0,4
ORD007372,CUST02162,2025-09-18,Hair Care,2,799.41,0.19,2,0,5
ORD009785,CUST02162,2025-10-01,Skin Care,1,633.99,0.22,5,0,5
ORD009786,CUST02162,2025-10-21,Makeup,3,1716.16,0.24,5,0,2
ORD007377,CUST02163,2024-12-22,Hair Care,2,712.84,0.3,5,0,5
ORD007376,CUST02163,2025-04-22,Makeup,1,413.51,0.41,7,1,4
ORD007375,CUST02163,2025-05-30,Hair Care,2,884.01,0.3,5,0,5
ORD007378,CUST02164,2025-08-13,Hair Care,2,644.0,0.34,8,0,5
ORD009787,CUST02164,2025-10-04,Fragrance,1,446.37,0.48,6,0,3
ORD009788,CUST02164,2025-11-09,Skin Care,1,610.05,0.27,5,0,4
ORD007380,CUST02165,2025-07-04,Hair Care,1,397.35,0.04,4,0,4
ORD007379,CUST02165,2025-08-22,Hair Care,1,270.34,0.33,4,0,4
ORD009789,CUST02165,2025-11-28,Skin Care,1,307.94,0.39,4,0,5
ORD007381,CUST02166,2025-09-10,Hair Care,2,1010.89,0.09,7,0,4
ORD009790,CUST02166,2025-10-02,Fragrance,1,711.55,0.3,6,0,4
ORD007385,CUST02167,2024-10-01,Skin Care,2,749.87,0.36,7,0,4
ORD007382,CUST02167,2024-12-07,Fragrance,2,1561.92,0.26,2,0,4
ORD007383,CUST02167,2025-02-19,Hair Care,2,408.76,0.59,3,0,3
ORD007386,CUST02167,2025-05-22,Makeup,1,775.11,0.17,3,0,3
ORD007384,CUST02167,2025-08-18,Wellness,1,468.01,0.54,7,0,4
ORD007387,CUST02168,2025-02-07,Skin Care,1,443.77,0.34,5,0,3
ORD007388,CUST02168,2025-02-22,Skin Care,1,622.82,0.13,4,0,5
ORD007389,CUST02168,2025-04-18,Makeup,2,1152.66,0.27,4,1,5
ORD007391,CUST02169,2025-05-09,Makeup,1,789.36,0.15,8,0,2
ORD007390,CUST02169,2025-05-25,Hair Care,1,609.75,0,6,0,3
ORD007392,CUST02169,2025-06-15,Hair Care,2,885.39,0.3,4,0,3
ORD007393,CUST02169,2025-06-28,Hair Care,2,781.31,0.22,6,0,4
ORD009791,CUST02169,2025-10-16,Baby Care,2,917.46,0,5,1,5
ORD007397,CUST02170,2024-07-13,Hair Care,1,196.76,0.5,6,1,4
ORD007396,CUST02170,2024-07-21,Makeup,3,1511.7,0.37,6,0,5
ORD007395,CUST02170,2024-11-07,Baby Care,1,348.02,0.28,3,0,5
ORD007399,CUST02170,2024-11-21,Hair Care,1,230.55,0.56,5,0,4
ORD007394,CUST02170,2025-05-03,Skin Care,1,597.54,0.22,7,1,3
ORD007398,CUST02170,2025-05-15,Skin Care,2,864.51,0.4,4,0,5
ORD007400,CUST02171,2025-06-02,Baby Care,3,1067.07,0.21,3,0,5
ORD009794,CUST02171,2025-11-05,Hair Care,1,405.46,0.14,2,0,5
ORD009793,CUST02171,2025-11-06,Fragrance,3,2281.65,0.24,3,0,5
ORD009792,CUST02171,2025-11-07,Skin Care,1,501.11,0.37,4,0,5
ORD007402,CUST02172,2024-07-08,Skin Care,1,243.22,0.48,6,0,1
ORD007404,CUST02172,2024-10-18,Wellness,2,738.13,0.45,3,0,2
ORD007405,CUST02172,2025-01-06,Fragrance,1,929.82,0.15,1,0,1
ORD007403,CUST02172,2025-05-22,Makeup,1,527.13,0.3,5,0,2
ORD007401,CUST02172,2025-08-07,Makeup,1,603.41,0.24,6,1,4
ORD007406,CUST02172,2025-09-13,Hair Care,2,900.32,0.23,5,0,3
ORD009796,CUST02172,2025-11-12,Hair Care,2,827.2,0.27,1,0,5
ORD009795,CUST02172,2025-11-22,Fragrance,2,1487.46,0.24,4,0,5
ORD007407,CUST02173,2025-09-30,Fragrance,3,2057.25,0.33,4,0,3
ORD009797,CUST02173,2025-10-08,Hair Care,1,524.32,0.22,4,0,1
ORD009798,CUST02173,2025-10-26,Baby Care,2,608.76,0.34,5,0,5
ORD007412,CUST02174,2024-05-29,Hair Care,1,386.61,0.46,7,0,4
ORD007414,CUST02174,2024-09-11,Skin Care,1,526.28,0.38,4,0,3
ORD007413,CUST02174,2025-01-31,Fragrance,1,693.4,0.35,4,0,3
ORD007410,CUST02174,2025-02-08,Makeup,1,573.0,0.24,3,0,5
ORD007411,CUST02174,2025-03-02,Hair Care,1,506.23,0.12,4,0,4
ORD007408,CUST02174,2025-04-25,Skin Care,1,567.54,0.22,7,0,4
ORD007409,CUST02174,2025-05-14,Skin Care,1,264.63,0.6,9,0,4
ORD009801,CUST02174,2025-10-21,Baby Care,1,403.0,0.24,5,0,3
ORD009800,CUST02174,2025-11-07,Wellness,3,1634.64,0.16,5,0,4
ORD009799,CUST02174,2025-11-28,Hair Care,1,439.18,0.27,5,0,1
ORD007416,CUST02175,2024-11-10,Hair Care,3,1265.16,0.2,3,0,4
ORD007417,CUST02175,2025-01-26,Wellness,1,634.4,0.04,3,0,5
ORD007419,CUST02175,2025-05-08,Makeup,1,770.58,0.02,1,0,5
ORD007418,CUST02175,2025-06-28,Wellness,1,366.44,0.25,5,0,3
ORD007415,CUST02175,2025-08-30,Hair Care,1,547.67,0.12,5,0,4
ORD009803,CUST02175,2025-10-09,Makeup,1,646.6,0.15,4,0,4
ORD009802,CUST02175,2025-10-18,Fragrance,1,766.95,0.2,5,0,5
ORD007420,CUST02176,2025-06-08,Wellness,2,971.25,0.28,4,0,5
ORD007421,CUST02177,2025-03-17,Makeup,2,898.53,0.38,5,0,5
ORD007425,CUST02178,2024-09-29,Skin Care,2,806.38,0.46,2,0,4
ORD007423,CUST02178,2024-11-05,Skin Care,1,542.49,0.28,6,0,3
ORD007424,CUST02178,2025-08-01,Hair Care,1,187.31,0.46,4,0,5
ORD007422,CUST02178,2025-08-25,Fragrance,2,957.54,0.44,3,1,3
ORD009804,CUST02178,2025-10-25,Fragrance,2,1283.45,0.38,5,0,4
ORD009805,CUST02178,2025-11-13,Hair Care,1,376.67,0.38,6,1,2
ORD007426,CUST02179,2025-09-16,Hair Care,1,475.85,0.17,6,0,3
ORD009807,CUST02179,2025-11-10,Baby Care,1,319.35,0.33,5,0,4
ORD009806,CUST02179,2025-11-28,Skin Care,2,975.11,0.24,5,0,4
ORD007428,CUST02180,2024-09-24,Skin Care,2,977.64,0.27,4,0,4
ORD007427,CUST02180,2024-12-16,Fragrance,1,1046.98,0.07,2,0,5
ORD007429,CUST02180,2025-05-31,Makeup,1,606.51,0.24,6,0,4
ORD007430,CUST02181,2025-09-19,Baby Care,2,908.67,0.08,6,0,4
ORD009808,CUST02181,2025-11-25,Baby Care,3,1146.25,0.16,7,0,2
ORD007432,CUST02182,2025-07-16,Hair Care,1,284.9,0.55,4,0,3
ORD007431,CUST02182,2025-07-21,Wellness,2,1101.09,0.15,5,0,4
ORD009809,CUST02182,2025-11-26,Wellness,1,529.05,0.35,4,0,5
ORD009810,CUST02182,2025-11-28,Hair Care,2,802.73,0.31,5,0,1
ORD007434,CUST02183,2025-07-31,Skin Care,2,812.54,0.37,6,0,3
ORD007433,CUST02183,2025-08-10,Fragrance,2,1393.96,0.35,2,0,4
ORD007435,CUST02184,2025-04-04,Skin Care,1,441.71,0.42,3,0,2
ORD007436,CUST02184,2025-06-12,Baby Care,3,992.39,0.35,2,0,5
ORD007439,CUST02185,2024-03-06,Baby Care,2,327.0,0.47,5,0,4
ORD007440,CUST02185,2024-07-11,Hair Care,1,415.7,0.31,5,0,5
ORD007437,CUST02185,2024-08-13,Wellness,1,272.3,0.37,3,0,5
ORD007441,CUST02185,2024-11-05,Makeup,1,466.7,0.35,6,0,5
ORD007438,CUST02185,2025-01-04,Skin Care,1,473.53,0.45,3,0,4
ORD007442,CUST02185,2025-03-04,Makeup,1,746.49,0.06,5,0,3
ORD007443,CUST02186,2024-10-26,Makeup,1,502.56,0.4,6,0,3
ORD007444,CUST02186,2024-11-02,Hair Care,1,383.95,0.24,6,0,4
ORD007446,CUST02186,2024-12-07,Hair Care,2,771.64,0.29,3,0,4
ORD007445,CUST02186,2025-05-03,Skin Care,2,951.68,0.29,7,0,4
ORD007447,CUST02186,2025-05-31,Hair Care,1,561.01,0.11,3,0,5
ORD007448,CUST02187,2025-02-25,Skin Care,2,1006.5,0.3,3,0,2
ORD007450,CUST02188,2025-03-07,Wellness,1,149,0.69,4,0,5
ORD007449,CUST02188,2025-05-28,Skin Care,1,491.48,0.44,3,0,4
ORD007451,CUST02189,2025-04-15,Fragrance,2,1064.57,0.41,6,0,3
ORD007452,CUST02189,2025-04-27,Fragrance,1,682.16,0.26,3,0,5
ORD007453,CUST02189,2025-05-21,Makeup,1,678.01,0.11,5,0,4
ORD007454,CUST02189,2025-07-05,Baby Care,1,389.04,0.27,4,0,3
ORD009811,CUST02189,2025-10-21,Hair Care,1,342.31,0.46,4,0,3
ORD007458,CUST02190,2024-12-18,Fragrance,1,765.39,0.17,5,1,3
ORD007455,CUST02190,2025-02-20,Makeup,1,644.28,0.17,4,0,1
ORD007456,CUST02190,2025-05-18,Baby Care,2,508.78,0.44,7,0,3
ORD007457,CUST02190,2025-06-21,Hair Care,1,310.05,0.45,7,0,5
ORD009813,CUST02190,2025-10-11,Wellness,1,430.27,0.2,5,0,3
ORD009812,CUST02190,2025-10-15,Wellness,1,257.54,0.47,3,0,5
ORD007461,CUST02191,2024-07-16,Hair Care,2,854.62,0.31,3,0,4
ORD007460,CUST02191,2025-02-13,Wellness,2,861.69,0.31,6,0,4
ORD007462,CUST02191,2025-02-17,Hair Care,1,512.65,0.09,5,0,3
ORD007459,CUST02191,2025-04-25,Skin Care,1,445.44,0.19,5,0,4
ORD007463,CUST02192,2025-09-21,Baby Care,2,911.64,0,3,0,4
ORD009814,CUST02192,2025-11-16,Makeup,3,1728.78,0.23,5,1,4
ORD007464,CUST02193,2025-09-12,Hair Care,1,395.16,0.5,5,0,4
ORD009815,CUST02193,2025-11-06,Hair Care,2,612.87,0.38,6,0,5
ORD007466,CUST02194,2024-11-03,Baby Care,2,584.42,0.24,5,0,5
ORD007468,CUST02194,2025-02-21,Wellness,1,554.7,0.14,7,0,3
ORD007469,CUST02194,2025-03-09,Wellness,3,1510.48,0.24,4,0,3
ORD007465,CUST02194,2025-05-11,Skin Care,4,2132.04,0.2,5,0,5
ORD007467,CUST02194,2025-07-25,Fragrance,3,2555.43,0.16,2,0,5
ORD009816,CUST02194,2025-10-27,Skin Care,2,925.64,0.3,5,0,5
ORD007472,CUST02195,2024-11-01,Hair Care,1,289.52,0.29,3,0,3
ORD007477,CUST02195,2024-12-03,Skin Care,1,429.79,0.44,3,0,5
ORD007473,CUST02195,2024-12-13,Fragrance,1,952.54,0.18,4,0,5
ORD007476,CUST02195,2025-04-15,Skin Care,1,555.98,0.34,4,0,2
ORD007474,CUST02195,2025-05-28,Makeup,1,537.14,0.26,3,0,5
ORD007475,CUST02195,2025-06-01,Skin Care,2,1060.29,0.23,2,0,5
ORD007470,CUST02195,2025-06-03,Skin Care,1,448.08,0.28,6,0,5
ORD007471,CUST02195,2025-06-03,Makeup,1,470.94,0.37,3,0,2
ORD007478,CUST02196,2025-04-08,Skin Care,1,605.92,0.21,6,0,4
ORD007479,CUST02197,2025-09-09,Baby Care,1,362.15,0.09,6,0,5
ORD007480,CUST02198,2024-08-24,Wellness,4,1460.1,0.41,5,0,4
ORD007481,CUST02198,2025-01-14,Baby Care,2,675.09,0.28,6,0,4
ORD007482,CUST02198,2025-06-26,Skin Care,2,982.89,0.25,4,0,5
ORD007485,CUST02199,2025-01-17,Skin Care,1,596.59,0.22,10,0,4
ORD007484,CUST02199,2025-05-04,Skin Care,1,372.22,0.35,1,0,5
ORD007483,CUST02199,2025-05-19,Skin Care,2,1146.97,0.13,3,0,3
ORD007486,CUST02199,2025-06-26,Hair Care,1,522.84,0.12,4,1,5
ORD007487,CUST02200,2025-06-16,Makeup,1,371.24,0.55,5,0,4
ORD007488,CUST02200,2025-07-09,Hair Care,1,382.8,0.29,4,0,5
ORD007489,CUST02200,2025-09-27,Baby Care,1,335.36,0.38,4,0,4
ORD009817,CUST02200,2025-11-03,Makeup,2,1478.82,0.02,5,0,5
ORD007492,CUST02201,2024-12-20,Hair Care,2,691.14,0.32,2,0,5
ORD007493,CUST02201,2025-02-25,Skin Care,1,566.49,0.09,4,0,
ORD007494,CUST02201,2025-03-09,Baby Care,3,1034.16,0.25,1,0,4
ORD007490,CUST02201,2025-03-30,Baby Care,4,1586.57,0.17,3,0,3
ORD007491,CUST02201,2025-05-24,Wellness,1,533.9,0.14,6,0,5
ORD007498,CUST02202,2024-06-25,Hair Care,2,752.24,0.25,6,0,4
ORD007497,CUST02202,2024-09-18,Hair Care,1,244.75,0.28,4,0,4
ORD007500,CUST02202,2025-02-06,Wellness,2,902.79,0.35,5,0,2
ORD007495,CUST02202,2025-04-10,Hair Care,2,786.47,0.3,4,0,3
ORD007499,CUST02202,2025-05-31,Wellness,1,304.93,0.3,4,0,5
ORD007496,CUST02202,2025-09-28,Hair Care,1,392.33,0.18,4,0,5
ORD009818,CUST02202,2025-10-11,Hair Care,1,329.14,0.32,2,0,5
ORD007503,CUST02203,2024-12-29,Wellness,1,531.42,0.3,5,0,5
ORD007501,CUST02203,2025-06-01,Skin Care,1,473.38,0.32,6,0,4
ORD007502,CUST02203,2025-08-09,Makeup,1,500.42,0.44,5,0,5
ORD009819,CUST02203,2025-11-12,Fragrance,1,625.15,0.28,5,0,1
ORD007504,CUST02204,2025-04-08,Baby Care,1,456.72,0.15,3,0,5
ORD007505,CUST02205,2024-12-26,Fragrance,3,1394.52,0.51,3,0,5
ORD007506,CUST02205,2025-02-06,Skin Care,2,1078.79,0.26,6,0,4
ORD009820,CUST02205,2025-11-12,Makeup,1,586.41,0.27,5,0,5
ORD007507,CUST02206,2024-12-16,Baby Care,2,750.8,0.18,3,0,3
ORD007508,CUST02206,2024-12-26,Makeup,1,481.98,0.36,2,0,4
ORD007517,CUST02207,2024-08-12,Wellness,4,1586.04,0.4,4,0,4
ORD007512,CUST02207,2024-09-11,Hair Care,1,542.38,0.3,6,0,4
ORD007516,CUST02207,2024-09-22,Makeup,1,347.04,0.41,8,0,5
ORD007515,CUST02207,2024-10-08,Hair Care,2,596.14,0.44,5,0,5
ORD007510,CUST02207,2025-04-06,Skin Care,1,594.11,0.07,4,1,2
ORD007509,CUST02207,2025-06-17,Baby Care,2,837.39,0.14,3,0,4
ORD007514,CUST02207,2025-07-19,Skin Care,1,578.49,0.26,5,0,3
ORD007511,CUST02207,2025-08-14,Hair Care,1,381.95,0.19,2,0,4
ORD007513,CUST02207,2025-09-01,Skin Care,2,657.01,0.55,7,0,5
ORD009822,CUST02207,2025-10-02,Wellness,2,922.86,0.29,4,0,5
ORD009821,CUST02207,2025-10-28,Fragrance,1,799.43,0.35,5,0,5
ORD007519,CUST02208,2024-04-20,Makeup,4,2493.27,0.24,5,0,5
ORD007520,CUST02208,2024-06-25,Hair Care,1,426.08,0.26,3,0,5
ORD007522,CUST02208,2024-09-21,Hair Care,1,520.82,0.17,5,0,4
ORD007521,CUST02208,2024-12-23,Skin Care,1,279.47,0.45,1,0,5
ORD007523,CUST02208,2025-01-24,Hair Care,1,295.59,0.19,1,0,4
ORD007518,CUST02208,2025-05-30,Skin Care,2,1036.04,0.23,8,0,5
ORD007526,CUST02209,2024-09-04,Baby Care,1,392.53,0.19,5,0,5
ORD007527,CUST02209,2024-10-15,Makeup,1,583.88,0.35,5,0,5
ORD007525,CUST02209,2025-07-29,Skin Care,1,403.77,0.4,3,0,5
ORD007524,CUST02209,2025-09-08,Wellness,1,486.91,0.14,4,0,4
ORD009823,CUST02209,2025-11-07,Makeup,1,490.42,0.38,5,0,3
ORD007528,CUST02210,2025-02-15,Makeup,1,507.57,0.21,6,0,2
ORD007529,CUST02210,2025-04-29,Wellness,2,1211.39,0.15,7,0,2
ORD007533,CUST02211,2024-11-05,Baby Care,3,803.59,0.37,4,0,5
ORD007530,CUST02211,2024-12-06,Skin Care,2,668.1,0.5,3,0,1
ORD007532,CUST02211,2025-02-23,Skin Care,1,474.12,0.39,3,0,5
ORD007531,CUST02211,2025-03-17,Makeup,1,437.03,0.36,3,0,2
ORD007534,CUST02211,2025-09-25,Fragrance,2,1286.02,0.44,4,0,5
ORD009824,CUST02211,2025-10-25,Baby Care,2,577.18,0.29,3,0,4
ORD007535,CUST02212,2025-08-09,Makeup,1,619.75,0.32,4,0,3
ORD007536,CUST02213,2025-05-30,Hair Care,3,1139.31,0.17,6,0,3
ORD007538,CUST02213,2025-08-03,Wellness,1,514.38,0.37,4,0,5
ORD007537,CUST02213,2025-08-18,Baby Care,1,294.46,0.26,6,1,5
ORD007542,CUST02214,2024-05-29,Skin Care,4,2037.16,0.24,3,0,5
ORD007544,CUST02214,2024-06-03,Skin Care,1,523.42,0.31,4,0,5
ORD007543,CUST02214,2024-10-19,Makeup,2,1172.62,0.22,7,0,3
ORD007540,CUST02214,2024-10-24,Makeup,2,1152.84,0.28,1,1,2
ORD007541,CUST02214,2024-11-05,Baby Care,1,454.34,0.1,3,0,4
ORD007539,CUST02214,2025-03-01,Skin Care,1,410.8,0.26,3,1,3
ORD007545,CUST02215,2025-08-23,Hair Care,1,362.55,0.2,2,0,4
ORD009825,CUST02215,2025-10-07,Skin Care,2,1160.41,0.17,1,0,5
ORD007547,CUST02216,2024-11-19,Hair Care,1,409.55,0.42,7,0,4
ORD007546,CUST02216,2025-02-11,Skin Care,1,471.96,0.24,7,1,4
ORD007548,CUST02216,2025-07-02,Skin Care,3,1336.58,0.38,3,0,4
ORD007549,CUST02217,2025-08-19,Baby Care,1,586.15,0.04,6,0,5
ORD009827,CUST02217,2025-10-20,Fragrance,1,826.87,0.19,6,0,3
ORD009828,CUST02217,2025-11-11,Makeup,2,1290.18,0.11,4,0,2
ORD009826,CUST02217,2025-11-13,Skin Care,1,407.09,0.36,5,0,4
ORD007552,CUST02218,2024-10-16,Wellness,1,292.04,0.48,3,0,5
ORD007551,CUST02218,2024-11-04,Skin Care,1,798.27,0.14,7,0,1
ORD007554,CUST02218,2025-04-10,Fragrance,2,1624.63,0.14,7,1,1
ORD007550,CUST02218,2025-07-11,Skin Care,1,613.83,0.38,3,0,3
ORD007553,CUST02218,2025-09-04,Skin Care,1,574.29,0.15,1,0,4
ORD009829,CUST02218,2025-10-27,Skin Care,1,356.32,0.36,3,0,4
ORD007555,CUST02219,2025-08-22,Baby Care,1,484.4,0.11,4,0,3
ORD007556,CUST02220,2025-07-22,Baby Care,1,366.62,0.23,5,0,5
ORD009830,CUST02220,2025-10-08,Hair Care,1,399.28,0.22,6,0,4
ORD007557,CUST02221,2025-08-27,Hair Care,2,682.97,0.33,5,0,5
ORD007558,CUST02222,2025-06-30,Makeup,1,836.55,0.06,1,1,3
ORD007559,CUST02223,2025-09-20,Skin Care,1,764.96,0.02,4,0,4
ORD009831,CUST02223,2025-10-05,Wellness,1,527.97,0.15,4,0,2
ORD009832,CUST02223,2025-10-15,Baby Care,1,397.62,0.19,2,0,3
ORD007560,CUST02224,2025-01-27,Hair Care,2,823.27,0.3,5,0,5
ORD007561,CUST02224,2025-02-05,Skin Care,1,430.3,0.4,1,0,3
ORD007562,CUST02224,2025-03-17,Hair Care,1,350.13,0.11,7,0,5
ORD007564,CUST02225,2024-06-19,Skin Care,1,448.66,0.41,4,0,1
ORD007563,CUST02225,2024-08-10,Baby Care,1,338.12,0.24,1,0,5
ORD007568,CUST02225,2024-08-10,Baby Care,2,573.44,0.49,3,1,5
ORD007566,CUST02225,2024-09-15,Baby Care,1,218.45,0.44,5,0,5
ORD007565,CUST02225,2024-11-21,Fragrance,1,449.56,0.51,5,1,3
ORD007567,CUST02225,2025-01-22,Baby Care,1,325.61,0.37,5,0,4
ORD009833,CUST02225,2025-11-09,Wellness,1,462.48,0.38,3,0,5
ORD007576,CUST02226,2024-07-30,Makeup,1,569.9,0.34,5,0,5
ORD007569,CUST02226,2024-09-02,Makeup,1,582.83,0.33,1,0,3
ORD007570,CUST02226,2024-12-05,Hair Care,1,362.03,0.33,2,1,3
ORD007575,CUST02226,2024-12-16,Fragrance,2,1178.7,0.43,3,0,3
ORD007573,CUST02226,2025-01-09,Makeup,3,2397.5,0,4,0,4
ORD007572,CUST02226,2025-02-15,Wellness,1,563.3,0.25,5,0,2
ORD007574,CUST02226,2025-04-10,Baby Care,1,288.95,0.35,3,0,5
ORD007577,CUST02226,2025-06-15,Hair Care,1,343.13,0.37,6,0,3
ORD007578,CUST02226,2025-07-28,Baby Care,1,189.69,0.45,5,0,4
ORD007571,CUST02226,2025-08-12,Hair Care,3,1040.8,0.37,2,0,3
ORD009834,CUST02226,2025-10-20,Fragrance,2,1389.12,0.29,4,0,5
ORD009835,CUST02226,2025-10-31,Skin Care,1,602.06,0.22,3,0,4
ORD007579,CUST02227,2024-12-26,Skin Care,2,896.37,0.42,5,0,2
ORD007580,CUST02227,2025-01-24,Makeup,1,429.61,0.39,2,0,3
ORD007582,CUST02227,2025-03-27,Skin Care,1,216.6,0.53,6,0,5
ORD007581,CUST02227,2025-09-02,Fragrance,1,778.26,0.31,6,0,5
ORD007583,CUST02228,2025-01-05,Hair Care,3,1136.77,0.39,6,1,1
ORD007584,CUST02228,2025-06-19,Skin Care,1,470.3,0.33,7,0,5
ORD007585,CUST02228,2025-07-05,Hair Care,3,1263.6,0.32,3,1,4
ORD007586,CUST02229,2024-08-27,Skin Care,2,1214.03,0.19,4,0,5
ORD007587,CUST02229,2025-02-11,Skin Care,1,553.28,0.22,6,0,4
ORD007589,CUST02229,2025-06-18,Makeup,2,1387.63,0.14,4,0,1
ORD007588,CUST02229,2025-07-17,Wellness,1,383.19,0.35,2,0,1
ORD009836,CUST02229,2025-10-03,Hair Care,2,781.96,0.3,6,0,5
ORD009838,CUST02229,2025-10-16,Hair Care,3,1220.49,0.27,4,0,3
ORD009837,CUST02229,2025-11-01,Wellness,1,452.16,0.35,3,0,
ORD007590,CUST02230,2025-09-06,Hair Care,1,388.37,0.14,2,0,2
ORD007593,CUST02231,2024-08-16,Makeup,1,562.92,0.32,4,0,4
ORD007592,CUST02231,2025-02-05,Wellness,1,336.74,0.44,4,0,5
ORD007591,CUST02231,2025-07-24,Fragrance,1,611.42,0.35,3,0,2
ORD009839,CUST02231,2025-10-13,Hair Care,1,435.38,0.22,2,0,5
ORD009840,CUST02231,2025-11-13,Fragrance,1,915.66,0.01,3,0,3
ORD007594,CUST02232,2025-09-30,Baby Care,1,327.98,0.22,7,0,1
ORD009842,CUST02232,2025-10-19,Makeup,1,629.94,0.23,7,1,5
ORD009841,CUST02232,2025-11-13,Fragrance,1,456.85,0.41,6,0,5
ORD007595,CUST02233,2025-06-28,Wellness,1,515.82,0.3,4,0,5
ORD009843,CUST02233,2025-10-16,Skin Care,3,1170.89,0.46,4,0,5
ORD007596,CUST02234,2025-04-14,Fragrance,1,880.11,0.15,8,0,4
ORD007597,CUST02235,2025-08-09,Baby Care,1,221.66,0.36,2,0,5
ORD007599,CUST02236,2024-09-10,Makeup,1,679.37,0.21,6,0,5
ORD007598,CUST02236,2025-05-08,Makeup,1,734.52,0.2,6,0,5
ORD007604,CUST02237,2024-02-05,Wellness,2,749.91,0.35,5,0,4
ORD007602,CUST02237,2024-07-27,Fragrance,1,744.96,0.27,6,0,4
ORD007601,CUST02237,2024-10-17,Baby Care,1,376.3,0.26,5,1,2
ORD007600,CUST02237,2024-12-22,Fragrance,1,853.04,0.19,3,0,3
ORD007605,CUST02237,2025-07-27,Skin Care,1,468.71,0.28,1,0,2
ORD007603,CUST02237,2025-08-23,Hair Care,1,372.84,0.26,3,0,5
ORD009844,CUST02237,2025-10-26,Wellness,3,1484.72,0.18,4,1,1
ORD007606,CUST02238,2024-07-01,Hair Care,1,358.93,0.18,6,0,5
ORD007608,CUST02238,2024-07-10,Wellness,2,990.51,0.26,5,0,1
ORD007607,CUST02238,2025-02-22,Skin Care,1,691.41,0.02,5,0,2
ORD007613,CUST02238,2025-03-25,Wellness,2,911.02,0.34,2,1,2
ORD007610,CUST02238,2025-04-24,Wellness,1,597.19,0.28,3,0,5
ORD007611,CUST02238,2025-05-02,Baby Care,1,423.57,0.28,5,1,5
ORD007609,CUST02238,2025-06-29,Skin Care,2,1052.63,0.25,3,0,5
