customer_id,snapshot_date,last_campaign_received,last_campaign_cost,manual_priority_bucket
CUST01849,2025-09-30,welcome_offer,18,low
CUST01850,2025-09-30,welcome_offer,18,low
CUST01851,2025-09-30,new_launch,0,high
CUST01852,2025-09-30,free_shipping,12,medium
CUST01853,2025-09-30,none,25,high
CUST01854,2025-09-30,new_launch,25,high
CUST01855,2025-09-30,bundle_discount,40,medium
CUST01856,2025-09-30,free_shipping,40,high
CUST01857,2025-09-30,bundle_discount,18,high
CUST01858,2025-09-30,bundle_discount,18,medium
CUST01859,2025-09-30,none,25,low
CUST01860,2025-09-30,bundle_discount,0,medium
CUST01861,2025-09-30,new_launch,40,low
CUST01862,2025-09-30,free_shipping,25,low
CUST01863,2025-09-30,bundle_discount,18,high
CUST01864,2025-09-30,none,12,high
CUST01865,2025-09-30,bundle_discount,12,medium
CUST01866,2025-09-30,new_launch,25,medium
CUST01867,2025-09-30,free_shipping,40,low
CUST01868,2025-09-30,new_launch,18,high
CUST01869,2025-09-30,none,12,medium
CUST01870,2025-09-30,none,40,high
CUST01871,2025-09-30,welcome_offer,12,high
CUST01872,2025-09-30,bundle_discount,18,medium
CUST01873,2025-09-30,new_launch,25,low
CUST01874,2025-09-30,none,25,high
CUST01875,2025-09-30,none,25,high
CUST01876,2025-09-30,new_launch,40,high
CUST01877,2025-09-30,new_launch,18,medium
CUST01878,2025-09-30,welcome_offer,12,low
CUST01879,2025-09-30,welcome_offer,40,medium
CUST01880,2025-09-30,bundle_discount,12,high
CUST01881,2025-09-30,free_shipping,40,medium
CUST01882,2025-09-30,bundle_discount,40,high
CUST01883,2025-09-30,welcome_offer,18,medium
CUST01884,2025-09-30,none,18,high
CUST01885,2025-09-30,welcome_offer,40,low
CUST01886,2025-09-30,bundle_discount,18,high
CUST01887,2025-09-30,new_launch,12,high
CUST01888,2025-09-30,bundle_discount,0,low
CUST01889,2025-09-30,free_shipping,0,medium
CUST01890,2025-09-30,new_launch,40,high
CUST01891,2025-09-30,none,25,high
CUST01892,2025-09-30,free_shipping,18,medium
CUST01893,2025-09-30,none,12,medium
CUST01894,2025-09-30,none,18,high
CUST01895,2025-09-30,welcome_offer,18,high
CUST01896,2025-09-30,free_shipping,0,medium
CUST01897,2025-09-30,bundle_discount,40,low
CUST01898,2025-09-30,new_launch,25,high
CUST01899,2025-09-30,none,12,medium
CUST01900,2025-09-30,new_launch,40,medium
CUST01901,2025-09-30,new_launch,40,high
CUST01902,2025-09-30,welcome_offer,0,medium
CUST01903,2025-09-30,welcome_offer,12,low
CUST01904,2025-09-30,welcome_offer,0,medium
CUST01905,2025-09-30,new_launch,0,medium
CUST01906,2025-09-30,none,40,high
CUST01907,2025-09-30,welcome_offer,12,low
CUST01908,2025-09-30,welcome_offer,12,high
CUST01909,2025-09-30,new_launch,25,medium
CUST01910,2025-09-30,welcome_offer,12,high
CUST01911,2025-09-30,new_launch,18,medium
CUST01912,2025-09-30,welcome_offer,25,medium
CUST01913,2025-09-30,welcome_offer,25,high
CUST01914,2025-09-30,welcome_offer,12,high
CUST01915,2025-09-30,welcome_offer,0,high
CUST01916,2025-09-30,new_launch,25,low
CUST01917,2025-09-30,free_shipping,0,high
CUST01918,2025-09-30,none,18,high
CUST01919,2025-09-30,new_launch,18,medium
CUST01920,2025-09-30,bundle_discount,12,high
CUST01921,2025-09-30,bundle_discount,25,medium
CUST01922,2025-09-30,welcome_offer,12,low
CUST01923,2025-09-30,bundle_discount,25,high
CUST01924,2025-09-30,bundle_discount,40,medium
CUST01925,2025-09-30,new_launch,40,low
CUST01926,2025-09-30,free_shipping,25,high
CUST01927,2025-09-30,none,12,high
CUST01928,2025-09-30,none,12,low
CUST01929,2025-09-30,welcome_offer,12,high
CUST01930,2025-09-30,free_shipping,12,low
CUST01931,2025-09-30,free_shipping,40,low
CUST01932,2025-09-30,welcome_offer,0,low
CUST01933,2025-09-30,free_shipping,12,medium
CUST01934,2025-09-30,free_shipping,40,low
CUST01935,2025-09-30,free_shipping,25,medium
CUST01936,2025-09-30,welcome_offer,18,low
CUST01937,2025-09-30,bundle_discount,0,high
CUST01938,2025-09-30,free_shipping,25,medium
CUST01939,2025-09-30,none,40,low
CUST01940,2025-09-30,new_launch,40,low
CUST01941,2025-09-30,free_shipping,40,medium
CUST01942,2025-09-30,welcome_offer,12,high
CUST01943,2025-09-30,bundle_discount,0,medium
CUST01944,2025-09-30,new_launch,12,low
CUST01945,2025-09-30,free_shipping,12,high
CUST01946,2025-09-30,none,25,high
CUST01947,2025-09-30,free_shipping,25,high
CUST01948,2025-09-30,welcome_offer,12,high
CUST01949,2025-09-30,bundle_discount,25,high
CUST01950,2025-09-30,free_shipping,18,high
CUST01951,2025-09-30,bundle_discount,40,high
CUST01952,2025-09-30,welcome_offer,18,high
CUST01953,2025-09-30,welcome_offer,25,high
CUST01954,2025-09-30,none,18,medium
CUST01955,2025-09-30,new_launch,0,medium
CUST01956,2025-09-30,free_shipping,18,high
CUST01957,2025-09-30,free_shipping,18,high
CUST01958,2025-09-30,free_shipping,25,high
CUST01959,2025-09-30,new_launch,25,low
CUST01960,2025-09-30,free_shipping,40,low
CUST01961,2025-09-30,none,40,high
CUST01962,2025-09-30,new_launch,12,high
CUST01963,2025-09-30,welcome_offer,12,high
CUST01964,2025-09-30,none,12,low
CUST01965,2025-09-30,free_shipping,40,high
CUST01966,2025-09-30,none,0,medium
CUST01967,2025-09-30,new_launch,0,medium
CUST01968,2025-09-30,bundle_discount,12,medium
CUST01969,2025-09-30,welcome_offer,12,high
CUST01970,2025-09-30,welcome_offer,0,high
CUST01971,2025-09-30,bundle_discount,18,medium
CUST01972,2025-09-30,none,40,low
CUST01973,2025-09-30,new_launch,0,high
CUST01974,2025-09-30,free_shipping,40,medium
CUST01975,2025-09-30,new_launch,12,medium
CUST01976,2025-09-30,none,18,high
CUST01977,2025-09-30,none,12,medium
CUST01978,2025-09-30,welcome_offer,0,high
CUST01979,2025-09-30,new_launch,40,medium
CUST01980,2025-09-30,bundle_discount,40,low
CUST01981,2025-09-30,none,0,high
CUST01982,2025-09-30,new_launch,18,medium
CUST01983,2025-09-30,bundle_discount,18,medium
CUST01984,2025-09-30,free_shipping,18,medium
CUST01985,2025-09-30,new_launch,12,medium
CUST01986,2025-09-30,none,18,low
CUST01987,2025-09-30,none,18,high
CUST01988,2025-09-30,bundle_discount,0,medium
CUST01989,2025-09-30,new_launch,25,high
CUST01990,2025-09-30,bundle_discount,18,medium
CUST01991,2025-09-30,none,40,medium
CUST01992,2025-09-30,new_launch,0,medium
CUST01993,2025-09-30,bundle_discount,18,medium
CUST01994,2025-09-30,none,25,high
CUST01995,2025-09-30,none,0,high
CUST01996,2025-09-30,free_shipping,12,high
CUST01997,2025-09-30,none,25,low
CUST01998,2025-09-30,bundle_discount,0,medium
CUST01999,2025-09-30,free_shipping,18,medium
CUST02000,2025-09-30,bundle_discount,40,high
CUST02001,2025-09-30,none,18,low
CUST02002,2025-09-30,welcome_offer,12,low
CUST02003,2025-09-30,new_launch,25,high
CUST02004,2025-09-30,welcome_offer,12,low
CUST02005,2025-09-30,new_launch,25,low
CUST02006,2025-09-30,welcome_offer,0,high
CUST02007,2025-09-30,new_launch,40,high
CUST02008,2025-09-30,none,0,high
CUST02009,2025-09-30,new_launch,25,medium
CUST02010,2025-09-30,welcome_offer,12,high
CUST02011,2025-09-30,new_launch,40,high
CUST02012,2025-09-30,bundle_discount,40,medium
CUST02013,2025-09-30,welcome_offer,12,low
CUST02014,2025-09-30,new_launch,0,high
CUST02015,2025-09-30,none,40,high
CUST02016,2025-09-30,new_launch,0,low
CUST02017,2025-09-30,bundle_discount,40,high
CUST02018,2025-09-30,bundle_discount,12,medium
CUST02019,2025-09-30,new_launch,12,medium
CUST02020,2025-09-30,none,40,low
CUST02021,2025-09-30,bundle_discount,18,medium
CUST02022,2025-09-30,bundle_discount,0,high
CUST02023,2025-09-30,none,0,medium
CUST02024,2025-09-30,welcome_offer,12,low
CUST02025,2025-09-30,bundle_discount,25,medium
CUST02026,2025-09-30,welcome_offer,40,low
CUST02027,2025-09-30,bundle_discount,25,low
CUST02028,2025-09-30,none,25,high
CUST02029,2025-09-30,bundle_discount,18,high
CUST02030,2025-09-30,new_launch,0,low
CUST02031,2025-09-30,new_launch,18,high
CUST02032,2025-09-30,welcome_offer,18,high
CUST02033,2025-09-30,none,40,high
CUST02034,2025-09-30,welcome_offer,12,low
CUST02035,2025-09-30,welcome_offer,40,high
CUST02036,2025-09-30,welcome_offer,25,medium
CUST02037,2025-09-30,none,18,medium
CUST02038,2025-09-30,new_launch,25,high
CUST02039,2025-09-30,welcome_offer,18,high
CUST02040,2025-09-30,bundle_discount,0,low
CUST02041,2025-09-30,none,18,medium
CUST02042,2025-09-30,welcome_offer,40,medium
CUST02043,2025-09-30,new_launch,25,low
CUST02044,2025-09-30,none,0,low
CUST02045,2025-09-30,welcome_offer,25,high
CUST02046,2025-09-30,free_shipping,18,high
CUST02047,2025-09-30,bundle_discount,25,medium
CUST02048,2025-09-30,free_shipping,0,high
CUST02049,2025-09-30,none,0,high
CUST02050,2025-09-30,bundle_discount,12,medium
CUST02051,2025-09-30,bundle_discount,12,high
CUST02052,2025-09-30,new_launch,12,medium
CUST02053,2025-09-30,bundle_discount,25,medium
CUST02054,2025-09-30,none,0,low
CUST02055,2025-09-30,bundle_discount,25,medium
CUST02056,2025-09-30,welcome_offer,40,high
CUST02057,2025-09-30,none,12,low
CUST02058,2025-09-30,bundle_discount,18,high
CUST02059,2025-09-30,none,0,medium
CUST02060,2025-09-30,free_shipping,18,medium
CUST02061,2025-09-30,none,25,high
CUST02062,2025-09-30,free_shipping,12,high
CUST02063,2025-09-30,none,0,medium
CUST02064,2025-09-30,bundle_discount,25,medium
CUST02065,2025-09-30,none,18,high
CUST02066,2025-09-30,bundle_discount,25,medium
CUST02067,2025-09-30,welcome_offer,25,medium
CUST02068,2025-09-30,welcome_offer,0,low
CUST02069,2025-09-30,free_shipping,12,high
CUST02070,2025-09-30,none,18,high
CUST02071,2025-09-30,welcome_offer,40,low
CUST02072,2025-09-30,none,25,low
CUST02073,2025-09-30,welcome_offer,12,high
CUST02074,2025-09-30,bundle_discount,18,medium
CUST02075,2025-09-30,bundle_discount,18,high
CUST02076,2025-09-30,bundle_discount,40,high
CUST02077,2025-09-30,free_shipping,18,high
CUST02078,2025-09-30,none,25,low
CUST02079,2025-09-30,welcome_offer,18,medium
CUST02080,2025-09-30,bundle_discount,18,high
CUST02081,2025-09-30,bundle_discount,18,high
CUST02082,2025-09-30,free_shipping,18,high
CUST02083,2025-09-30,new_launch,18,low
CUST02084,2025-09-30,welcome_offer,40,high
CUST02085,2025-09-30,new_launch,25,high
CUST02086,2025-09-30,bundle_discount,12,medium
CUST02087,2025-09-30,new_launch,25,low
CUST02088,2025-09-30,new_launch,18,medium
CUST02089,2025-09-30,free_shipping,25,high
CUST02090,2025-09-30,new_launch,12,high
CUST02091,2025-09-30,welcome_offer,12,low
CUST02092,2025-09-30,free_shipping,0,high
CUST02093,2025-09-30,free_shipping,40,low
CUST02094,2025-09-30,bundle_discount,25,high
CUST02095,2025-09-30,new_launch,40,high
CUST02096,2025-09-30,free_shipping,0,low
CUST02097,2025-09-30,bundle_discount,25,medium
CUST02098,2025-09-30,free_shipping,0,high
CUST02099,2025-09-30,welcome_offer,40,high
CUST02100,2025-09-30,new_launch,0,low
CUST02101,2025-09-30,free_shipping,12,medium
CUST02102,2025-09-30,new_launch,18,low
CUST02103,2025-09-30,new_launch,18,medium
CUST02104,2025-09-30,new_launch,12,low
CUST02105,2025-09-30,welcome_offer,18,low
CUST02106,2025-09-30,new_launch,0,medium
CUST02107,2025-09-30,new_launch,25,high
CUST02108,2025-09-30,welcome_offer,12,medium
CUST02109,2025-09-30,free_shipping,18,low
CUST02110,2025-09-30,new_launch,12,low
CUST02111,2025-09-30,new_launch,18,high
CUST02112,2025-09-30,none,40,high
CUST02113,2025-09-30,welcome_offer,12,high
CUST02114,2025-09-30,new_launch,0,high
CUST02115,2025-09-30,free_shipping,18,high
CUST02116,2025-09-30,free_shipping,18,high
CUST02117,2025-09-30,new_launch,25,high
CUST02118,2025-09-30,free_shipping,18,high
CUST02119,2025-09-30,none,25,medium
CUST02120,2025-09-30,none,40,medium
CUST02121,2025-09-30,bundle_discount,12,low
CUST02122,2025-09-30,free_shipping,0,high
CUST02123,2025-09-30,welcome_offer,0,high
CUST02124,2025-09-30,bundle_discount,40,medium
CUST02125,2025-09-30,free_shipping,18,high
CUST02126,2025-09-30,free_shipping,18,high
CUST02127,2025-09-30,free_shipping,0,high
CUST02128,2025-09-30,welcome_offer,18,medium
CUST02129,2025-09-30,free_shipping,25,high
CUST02130,2025-09-30,new_launch,12,high
CUST02131,2025-09-30,bundle_discount,40,high
CUST02132,2025-09-30,welcome_offer,12,high
CUST02133,2025-09-30,bundle_discount,0,low
CUST02134,2025-09-30,free_shipping,40,high
CUST02135,2025-09-30,bundle_discount,25,medium
CUST02136,2025-09-30,bundle_discount,25,high
CUST02137,2025-09-30,welcome_offer,25,medium
CUST02138,2025-09-30,welcome_offer,12,high
CUST02139,2025-09-30,none,0,low
CUST02140,2025-09-30,none,12,low
CUST02141,2025-09-30,new_launch,40,high
CUST02142,2025-09-30,welcome_offer,0,high
CUST02143,2025-09-30,bundle_discount,18,medium
CUST02144,2025-09-30,free_shipping,18,high
CUST02145,2025-09-30,free_shipping,18,high
CUST02146,2025-09-30,none,12,high
CUST02147,2025-09-30,welcome_offer,12,high
CUST02148,2025-09-30,free_shipping,40,high
CUST02149,2025-09-30,bundle_discount,25,medium
CUST02150,2025-09-30,bundle_discount,12,high
CUST02151,2025-09-30,free_shipping,0,medium
CUST02152,2025-09-30,welcome_offer,18,high
CUST02153,2025-09-30,none,0,high
CUST02154,2025-09-30,none,25,high
CUST02155,2025-09-30,none,18,high
CUST02156,2025-09-30,welcome_offer,0,high
CUST02157,2025-09-30,bundle_discount,25,medium
CUST02158,2025-09-30,new_launch,18,high
CUST02159,2025-09-30,new_launch,40,low
CUST02160,2025-09-30,none,0,medium
CUST02161,2025-09-30,free_shipping,40,high
CUST02162,2025-09-30,none,40,low
CUST02163,2025-09-30,new_launch,40,high
CUST02164,2025-09-30,none,18,medium
CUST02165,2025-09-30,none,0,medium
CUST02166,2025-09-30,bundle_discount,40,high
CUST02167,2025-09-30,bundle_discount,18,medium
CUST02168,2025-09-30,bundle_discount,0,high
CUST02169,2025-09-30,new_launch,12,high
CUST02170,2025-09-30,new_launch,25,high
CUST02171,2025-09-30,free_shipping,25,high
CUST02172,2025-09-30,bundle_discount,0,medium
CUST02173,2025-09-30,new_launch,40,medium
CUST02174,2025-09-30,new_launch,0,high
CUST02175,2025-09-30,none,0,low
CUST02176,2025-09-30,bundle_discount,0,high
CUST02177,2025-09-30,welcome_offer,0,high
CUST02178,2025-09-30,free_shipping,0,medium
CUST02179,2025-09-30,welcome_offer,25,medium
CUST02180,2025-09-30,none,40,high
CUST02181,2025-09-30,free_shipping,0,low
CUST02182,2025-09-30,new_launch,25,medium
CUST02183,2025-09-30,none,12,medium
CUST02184,2025-09-30,welcome_offer,0,high
CUST02185,2025-09-30,new_launch,0,high
CUST02186,2025-09-30,new_launch,25,high
CUST02187,2025-09-30,free_shipping,12,high
CUST02188,2025-09-30,welcome_offer,12,high
CUST02189,2025-09-30,new_launch,12,high
CUST02190,2025-09-30,free_shipping,18,high
CUST02191,2025-09-30,bundle_discount,40,high
CUST02192,2025-09-30,none,18,low
CUST02193,2025-09-30,none,12,low
CUST02194,2025-09-30,welcome_offer,0,medium
CUST02195,2025-09-30,free_shipping,25,high
CUST02196,2025-09-30,bundle_discount,0,high
CUST02197,2025-09-30,bundle_discount,40,low
CUST02198,2025-09-30,bundle_discount,12,high
CUST02199,2025-09-30,bundle_discount,0,high
CUST02200,2025-09-30,free_shipping,18,low
CUST02201,2025-09-30,bundle_discount,40,high
CUST02202,2025-09-30,none,25,low
CUST02203,2025-09-30,none,40,medium
CUST02204,2025-09-30,none,18,high
CUST02205,2025-09-30,bundle_discount,40,high
CUST02206,2025-09-30,none,40,high
CUST02207,2025-09-30,welcome_offer,18,medium
CUST02208,2025-09-30,none,0,high
CUST02209,2025-09-30,new_launch,18,low
CUST02210,2025-09-30,none,25,high
CUST02211,2025-09-30,free_shipping,18,low
CUST02212,2025-09-30,new_launch,18,medium
CUST02213,2025-09-30,bundle_discount,18,medium
CUST02214,2025-09-30,welcome_offer,25,high
CUST02215,2025-09-30,free_shipping,25,medium
CUST02216,2025-09-30,new_launch,12,high
CUST02217,2025-09-30,free_shipping,40,medium
CUST02218,2025-09-30,bundle_discount,18,low
CUST02219,2025-09-30,free_shipping,25,medium
CUST02220,2025-09-30,none,25,medium
CUST02221,2025-09-30,none,0,high
CUST02222,2025-09-30,free_shipping,18,high
CUST02223,2025-09-30,welcome_offer,12,low
CUST02224,2025-09-30,new_launch,18,high
CUST02225,2025-09-30,bundle_discount,40,high
CUST02226,2025-09-30,free_shipping,12,medium
CUST02227,2025-09-30,bundle_discount,18,medium
CUST02228,2025-09-30,none,0,high
CUST02229,2025-09-30,new_launch,12,medium
CUST02230,2025-09-30,free_shipping,25,high
CUST02231,2025-09-30,new_launch,18,medium
CUST02232,2025-09-30,free_shipping,25,low
CUST02233,2025-09-30,new_launch,18,high
CUST02234,2025-09-30,none,40,high
CUST02235,2025-09-30,free_shipping,12,high
CUST02236,2025-09-30,new_launch,18,high
CUST02237,2025-09-30,none,40,medium
CUST02238,2025-09-30,bundle_discount,0,medium
CUST02239,2025-09-30,none,18,medium
CUST02240,2025-09-30,welcome_offer,18,low
CUST02241,2025-09-30,none,0,high
CUST02242,2025-09-30,welcome_offer,25,high
CUST02243,2025-09-30,free_shipping,25,high
CUST02244,2025-09-30,free_shipping,0,low
CUST02245,2025-09-30,new_launch,18,high
CUST02246,2025-09-30,new_launch,18,high
CUST02247,2025-09-30,new_launch,0,high
CUST02248,2025-09-30,none,0,high
CUST02249,2025-09-30,welcome_offer,12,medium
CUST02250,2025-09-30,bundle_discount,0,medium
CUST02251,2025-09-30,bundle_discount,12,high
CUST02252,2025-09-30,new_launch,12,high
CUST02253,2025-09-30,none,0,medium
CUST02254,2025-09-30,none,0,high
CUST02255,2025-09-30,none,40,low
CUST02256,2025-09-30,none,40,medium
CUST02257,2025-09-30,welcome_offer,18,medium
CUST02258,2025-09-30,free_shipping,0,high
CUST02259,2025-09-30,bundle_discount,12,medium
CUST02260,2025-09-30,free_shipping,40,medium
CUST02261,2025-09-30,none,0,medium
CUST02262,2025-09-30,welcome_offer,12,high
CUST02263,2025-09-30,free_shipping,0,high
CUST02264,2025-09-30,free_shipping,18,medium
CUST02265,2025-09-30,welcome_offer,18,low
CUST02266,2025-09-30,new_launch,25,low
CUST02267,2025-09-30,free_shipping,25,high
CUST02268,2025-09-30,none,25,high
CUST02269,2025-09-30,bundle_discount,18,medium
CUST02270,2025-09-30,welcome_offer,0,high
CUST02271,2025-09-30,welcome_offer,0,high
CUST02272,2025-09-30,welcome_offer,0,medium
CUST02273,2025-09-30,none,0,high
CUST02274,2025-09-30,free_shipping,40,medium
CUST02275,2025-09-30,free_shipping,40,low
CUST02276,2025-09-30,free_shipping,25,high
CUST02277,2025-09-30,free_shipping,12,high
CUST02278,2025-09-30,new_launch,0,high
CUST02279,2025-09-30,none,0,low
CUST02280,2025-09-30,free_shipping,18,high
CUST02281,2025-09-30,welcome_offer,40,high
CUST02282,2025-09-30,new_launch,25,high
CUST02283,2025-09-30,bundle_discount,18,high
CUST02284,2025-09-30,none,25,medium
CUST02285,2025-09-30,free_shipping,25,high
CUST02286,2025-09-30,welcome_offer,18,high
CUST02287,2025-09-30,bundle_discount,12,high
CUST02288,2025-09-30,bundle_discount,0,medium
CUST02289,2025-09-30,welcome_offer,12,high
CUST02290,2025-09-30,bundle_discount,0,high
CUST02291,2025-09-30,free_shipping,12,high
CUST02292,2025-09-30,welcome_offer,40,medium
CUST02293,2025-09-30,new_launch,0,high
CUST02294,2025-09-30,bundle_discount,12,medium
CUST02295,2025-09-30,free_shipping,18,medium
CUST02296,2025-09-30,bundle_discount,0,medium
CUST02297,2025-09-30,none,40,low
CUST02298,2025-09-30,welcome_offer,25,high
CUST02299,2025-09-30,bundle_discount,40,high
CUST02300,2025-09-30,bundle_discount,25,high
CUST02301,2025-09-30,new_launch,0,high
CUST02302,2025-09-30,new_launch,0,high
CUST02303,2025-09-30,free_shipping,12,medium
CUST02304,2025-09-30,welcome_offer,40,medium
CUST02305,2025-09-30,new_launch,25,medium
CUST02306,2025-09-30,bundle_discount,12,medium
CUST02307,2025-09-30,bundle_discount,40,low
CUST02308,2025-09-30,bundle_discount,0,high
CUST02309,2025-09-30,new_launch,40,high
CUST02310,2025-09-30,none,18,medium
CUST02311,2025-09-30,bundle_discount,0,high
CUST02312,2025-09-30,welcome_offer,0,high
CUST02313,2025-09-30,welcome_offer,25,high
CUST02314,2025-09-30,free_shipping,25,low
CUST02315,2025-09-30,none,18,medium
CUST02316,2025-09-30,new_launch,25,low
CUST02317,2025-09-30,welcome_offer,40,low
CUST02318,2025-09-30,welcome_offer,18,high
CUST02319,2025-09-30,welcome_offer,25,medium
CUST02320,2025-09-30,bundle_discount,0,high
CUST02321,2025-09-30,none,0,high
CUST02322,2025-09-30,none,0,medium
CUST02323,2025-09-30,free_shipping,25,high
CUST02324,2025-09-30,welcome_offer,0,high
CUST02325,2025-09-30,new_launch,0,low
CUST02326,2025-09-30,free_shipping,25,low
CUST02327,2025-09-30,bundle_discount,25,high
CUST02328,2025-09-30,welcome_offer,18,high
CUST02329,2025-09-30,new_launch,40,high
CUST02330,2025-09-30,new_launch,25,medium
CUST02331,2025-09-30,bundle_discount,25,low
CUST02332,2025-09-30,new_launch,12,low
CUST02333,2025-09-30,welcome_offer,12,low
CUST02334,2025-09-30,welcome_offer,12,low
CUST02335,2025-09-30,free_shipping,12,medium
CUST02336,2025-09-30,none,25,high
CUST02337,2025-09-30,bundle_discount,0,low
CUST02338,2025-09-30,free_shipping,18,medium
CUST02339,2025-09-30,none,0,medium
CUST02340,2025-09-30,welcome_offer,25,medium
CUST02341,2025-09-30,none,12,low
CUST02342,2025-09-30,new_launch,40,medium
CUST02343,2025-09-30,free_shipping,18,low
CUST02344,2025-09-30,welcome_offer,40,low
CUST02345,2025-09-30,welcome_offer,18,high
CUST02346,2025-09-30,bundle_discount,25,medium
CUST02347,2025-09-30,welcome_offer,0,high
CUST02348,2025-09-30,welcome_offer,12,high
CUST02349,2025-09-30,new_launch,25,medium
CUST02350,2025-09-30,new_launch,0,high
CUST02351,2025-09-30,free_shipping,25,high
CUST02352,2025-09-30,none,0,low
CUST02353,2025-09-30,free_shipping,25,high
CUST02354,2025-09-30,welcome_offer,25,high
CUST02355,2025-09-30,welcome_offer,18,high
CUST02356,2025-09-30,bundle_discount,12,low
CUST02357,2025-09-30,bundle_discount,0,medium
CUST02358,2025-09-30,bundle_discount,0,high
CUST02359,2025-09-30,free_shipping,18,low
CUST02360,2025-09-30,free_shipping,18,medium
CUST02361,2025-09-30,new_launch,12,medium
CUST02362,2025-09-30,new_launch,25,low
CUST02363,2025-09-30,bundle_discount,12,low
CUST02364,2025-09-30,welcome_offer,25,high
CUST02365,2025-09-30,none,12,low
CUST02366,2025-09-30,free_shipping,12,high
CUST02367,2025-09-30,free_shipping,40,medium
CUST02368,2025-09-30,none,18,high
CUST02369,2025-09-30,none,40,low
CUST02370,2025-09-30,welcome_offer,12,low
CUST02371,2025-09-30,free_shipping,0,medium
CUST02372,2025-09-30,bundle_discount,12,low
CUST02373,2025-09-30,none,12,medium
CUST02374,2025-09-30,bundle_discount,12,high
CUST02375,2025-09-30,new_launch,12,high
CUST02376,2025-09-30,new_launch,12,low
CUST02377,2025-09-30,welcome_offer,12,low
CUST02378,2025-09-30,welcome_offer,12,low
CUST02379,2025-09-30,bundle_discount,25,high
CUST02380,2025-09-30,new_launch,0,high
CUST02381,2025-09-30,new_launch,12,medium
CUST02382,2025-09-30,new_launch,0,high
CUST02383,2025-09-30,free_shipping,18,high
CUST02384,2025-09-30,new_launch,25,medium
CUST02385,2025-09-30,free_shipping,12,high
CUST02386,2025-09-30,welcome_offer,25,low
CUST02387,2025-09-30,welcome_offer,40,high
CUST02388,2025-09-30,bundle_discount,0,medium
CUST02389,2025-09-30,new_launch,18,high
CUST02390,2025-09-30,none,25,high
CUST02391,2025-09-30,welcome_offer,12,high
CUST02392,2025-09-30,free_shipping,40,high
CUST02393,2025-09-30,bundle_discount,18,high
CUST02394,2025-09-30,free_shipping,40,medium
CUST02395,2025-09-30,new_launch,0,high
CUST02396,2025-09-30,new_launch,0,high
CUST02397,2025-09-30,free_shipping,25,medium
CUST02398,2025-09-30,bundle_discount,12,medium
CUST02399,2025-09-30,none,25,high
CUST02400,2025-09-30,welcome_offer,18,high
